100049272580,3399.00
10056514109790,5799.00
100042731238,2299.00
100048837244,3099.00
100014482829,3149.00
100028614705,1199.00
100048837212,2399.00
10064879697354,1118.00
100029886521,4299.00
100031023112,2349.00
100044430053,4298.00
10063979835056,7599.00
100029886519,3499.00
10058287360766,2098.00
10056656542468,5799.00
100029886493,4299.00
100045664974,3399.00
10067345367900,2929.00
10073476248345,3999.00
10046044076330,5798.00
100034710066,5599.00
10058741790194,670.00
100044430055,4298.00
100035754122,1999.00
100044025945,9299.00
100029886515,5499.00
100035134114,1899.00
100048837242,3399.00
62567791206,3499.00
100029886525,3999.00
100047008842,2299.00
100056664637,3399.00
100019718239,5999.00
100037028289,7499.00
10043578667381,2929.00
10070132576758,3198.00
100056375397,2399.00
100053574855,1699.00
10057981048559,2549.00
100044025899,7599.00
10046686403377,1228.00
100045109211,4599.00
100026863572,2249.00
10074337576374,998.00
100051302577,2699.00
100030101538,2078.00
10022196868466,7299.00
10043578667380,3649.00
10039426317845,3899.00
10056514109784,5799.00
10063979835063,6699.00
100051253849,4999.00
100037028255,5499.00
100029886531,4299.00
10053356033078,998.00
10062671040532,8419.00
100029886513,7699.00
100039567956,1099.00
10056514109808,5799.00
100044523103,5999.00
100033749740,1699.00
33503133625,4999.00
100045109167,4599.00
100056363075,498.00
100021408860,8799.00
10065391462807,1018.00
10022196868465,6498.00
100026863608,2249.00
10044921963610,1899.00
100052077115,3799.00
10057981092632,5799.00
100029886537,5299.00
10058541585114,2199.00
10046044069290,4498.00
10074337576374,998.00
10062576151271,3629.00
10054511218882,1099.00
10065818325288,1198.00
10048846896650,1639.00
100023029021,2699.00
100056375381,2799.00
100013225403,5298.00
10061557371739,4699.00
100047328490,4298.00
100029886535,3999.00
10062762600996,6399.00
10064879697345,1288.00
100041144006,4299.00
10072669157075,2399.00
100032996640,4269.00
100018572501,5869.00
100042731252,2299.00
100022696351,1199.00
10061557371734,3548.00
100048837220,3399.00
100044025853,11799.00
10068529994215,1299.00
100030101516,2059.00
10069066995762,1798.00
100050459936,1899.00
100013260393,1749.00
100048837214,2099.00
100018572497,5869.00
10037062810324,2599.00
10053356033078,998.00
10034845551536,2299.00
100014352563,5199.00
100044605895,6499.00
10026094352760,1899.00
100049314543,1599.00
10063357748748,3599.00
10046877832098,5699.00
10062762601007,7199.00
10038896627001,3089.00
10068135208248,2088.00
100029886501,3799.00
10048898632376,2999.00
100022955397,899.00
100045664984,3999.00
100045109159,3349.00
10061557371737,4699.00
10046044076320,5798.00
100022696349,1499.00
10069708663600,1199.00
10071369124529,1088.00
100042568503,4599.00
100014352583,5199.00
10056514109801,4499.00
100044025897,4749.00
100025757148,1699.00
10048846896648,1049.00
100023428876,2199.00
100032575409,2199.00
10021713828991,1698.00
10052334987028,4399.00
10037122285098,3799.00
100049840939,2199.00
10064879697360,2088.00
10068135208243,1688.00
100025691592,1749.00
100041217426,3099.00
100028614707,1549.00
10066024345025,3598.00
10068529994214,1299.00
10034731974659,2058.00
10042750968301,2799.00
100050720051,5499.00
100048837232,2399.00
10064879697347,1688.00
100039567962,899.00
100027416802,4188.00
100044861188,7399.00
10046877832104,5699.00
