100039740906,2999.00
100049916295,2199.00
100048154797,5499.00
100038245469,1049.00
100046867657,1699.00
100054651241,8988.00
100040997770,2299.00
100042368242,6999.00
100044988879,3179.00
100029766016,999.00
100016803977,7999.00
100030711508,7388.00
100042368194,5199.00
10071364371233,2199.00
100030527947,5699.00
100040841827,3999.00
10067238697731,2769.00
100036301392,1399.00
10070004828911,3199.00
100052170709,668.00
100045503710,849.00
10038250403616,5379.00
100038089763,9779.00
10037844732909,4299.00
100048172465,4399.00
100037199973,2429.00
100041823045,3799.00
100057723577,6499.00
100046160266,9899.00
100049790181,2299.00
100041077346,2799.00
100031495204,749.00
100043426360,2744.00
100042892990,6899.00
10071045447915,7999.00
100049318488,8299.00
100042368194,5199.00
100042692837,4749.00
100044627355,2099.00
100037199889,12999.00
100038089761,8789.00
100027789671,2899.00
10070004828911,3199.00
100042692765,6149.00
100056945811,4499.00
100043112673,1359.00
10067376180222,7149.00
10071071232554,8999.00
100041054085,2559.00
100042712911,7999.00
10070094169625,4479.00
100056017013,1099.00
100038303424,8999.00
10070088094094,9899.00
100040195622,4399.00
10037594237813,579.00
100041168774,1099.00
100046767049,1459.00
100042817579,4499.00
100044627353,2199.00
100038222779,1399.00
10070088047493,8899.00
10060419003555,1069.00
100042557839,1099.00
100028274886,4899.00
10061035517124,5399.00
10049326682310,599.00
10070228938004,5399.00
100019032999,2499.00
100034867440,1299.00
100041151842,995.00
100044835947,1899.00
100042265411,2399.00
100049318546,5729.00
100054146783,8899.00
100024979770,3299.00
10070756828595,8799.00
100038245455,849.00
10057080646685,3499.00
10070752425659,7899.00
10061783430703,5709.00
10071307179576,8338.00
10071762785927,3278.00
66923128055,2259.00
100036314625,3693.00
100021631260,1399.00
10056279913828,2949.00
100024857651,1199.00
100057452753,1499.00
100051140191,1899.00
100045503744,1099.00
100047223347,2799.00
10068558565394,2559.00
10039480416770,7299.00
100038316983,999.00
100047758668,1599.00
100029863418,1699.00
100043105949,1399.00
10045478159823,5299.00
10023925368342,5049.00
10060229866306,7849.00
100055452439,2599.00
100048993942,2889.00
10060144736910,7844.00
10060148032000,8744.00
100043216595,5399.00
10038250397483,6669.00
100049795335,2299.00
10065882701427,6359.00
10070077326267,7099.00
100046328385,1399.00
10052291111051,1749.00
100038801707,1549.00
10065755785082,2299.00
10070041455604,6999.00
10027763014461,4099.00
100042697317,7699.00
10042621966873,2149.00
10061161216305,6079.00
100045739717,1699.00
10059521006206,599.00
100050049253,6488.00
100045075730,685.00
100041610912,999.00
100038437959,8899.00
100052570307,1469.00
100055452439,2599.00
10060506361731,1699.00
100042572185,1479.00
10061705484738,3399.00
10061768590776,3399.00
100042692659,6099.00
100056766081,699.00
100038325483,5449.00
10030407084512,3859.00
100043444457,3799.00
10069840861164,1869.00
10023441109900,5009.00
100046912339,3289.00
10068748854070,699.00
10057858941774,4189.00
10072779753788,2799.01
10060126595220,7999.00
10071495914964,19288.00
10071253541143,518.00
10057854066966,6029.00
10028196451250,3849.00
100035834616,1099.00
100042265558,3109.00
10057858945253,4499.00
100051432398,1399.00
10073762624615,6299.00
10073655972332,2099.00
10030069933631,549.00
10041316177307,3769.00
10045416290778,899.00
10065755785082,2299.00
100039786535,2269.00
10071377422411,2799.00
10030983379130,2618.00
100033338676,3499.00
10040750590669,1889.00
100046912339,3289.00
10072491125081,5588.00
10072760813172,8999.00
10045103853278,1899.00
100027883285,2995.00
100041649053,1899.00
10065218129950,799.00
10039049442414,1249.00
10055293961533,1399.00
10071047556079,9439.00
10052939797948,1179.00
10073375651828,2499.01
10069134075487,2897.00
100021353921,1562.00
10041509772968,5379.00
10048052803570,2169.00
10039663149969,4069.00
100038992455,2599.00
